,temp_level,cosine
0,0.2,0.6486119
1,0.4,0.7047671
2,0.6000000000000001,0.6098956
3,0.8,0.67350674
4,1.0,0.65421075
5,1.2,0.6696309
6,1.4000000000000001,0.7346205
7,1.6,0.69042265
8,1.8,0.6882969
9,2.0,0.71690196
