,temp_level,cosine
0,0.2,0.60562134
1,0.4,0.6069937
2,0.6000000000000001,0.6299547
3,0.8,0.6495234
4,1.0,0.6221373
5,1.2,0.6475336
6,1.4000000000000001,0.69101304
7,1.6,0.66566503
8,1.8,0.6621119
9,2.0,0.6624359
